EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
502,0.0001524844,0.01367211,0.1512706,0.06749883,0.01461737,0.0001824597,0.002619357,0.01969894,0.06368802,0.2150195,6.337761E-05,0.01784782,0.1388118,1.300926E-05,0.001937436,0.06635542,0.0379889,0.4134533,1.960132,8.670237E-07,0.01119255,0.007362797,0.07154667,0.01789968,0.2499563,0.1809157,0.4750795,0.06012034,0.05115157,0.1222074,0.02383524,0.07245144,0.08581749,0.04001219,0.02324378,0.958373,0.05484286,0.05694649,0.08398842,0.6579064,0.03727338,0.06585512,0.01258852,1.975889,4.52657,0.8041916,0.4551805,11.21576,24.88512,91.58083,20.60189,7.290088
503,0.0001554587,0.01353856,0.1513949,0.06816155,0.01442676,0.0001887248,0.002705692,0.02068834,0.06255319,0.2149477,6.463302E-05,0.01836006,0.1386131,1.33509E-05,0.001894656,0.06655701,0.04305118,0.4197575,1.962131,8.783931E-07,0.0111596,0.007294687,0.07111873,0.01787138,0.2527632,0.180423,0.4769685,0.06054362,0.05153888,0.1229452,0.02403435,0.07293093,0.08689279,0.03996331,0.02339826,0.967204,0.05565808,0.0573266,0.08456709,0.6521264,0.03686162,0.06583899,0.01268397,1.950381,4.588804,0.8140148,0.4640633,11.31503,24.35921,91.22327,20.16922,7.318319
504,0.0001551094,0.01330876,0.1511741,0.06908594,0.01424313,0.0001880395,0.002787486,0.02146936,0.06144977,0.2150801,6.474635E-05,0.01885777,0.1384229,1.334911E-05,0.00185241,0.06679664,0.048204,0.4216918,1.958857,8.762382E-07,0.01113211,0.00713376,0.07015575,0.0178524,0.2548043,0.1799045,0.4785694,0.06094246,0.05188224,0.1237022,0.02420151,0.0733038,0.08773983,0.03993791,0.02352924,0.972726,0.05613118,0.05764015,0.08506658,0.6499264,0.036614,0.06581405,0.01279886,1.926416,4.607705,0.7988561,0.4587539,11.35048,23.57138,88.61076,19.46247,7.209734
505,0.0001519819,0.01302757,0.1505757,0.07016834,0.01406982,0.0001816528,0.002848281,0.02185714,0.06065178,0.2152249,6.389282E-05,0.01925381,0.1382553,1.304854E-05,0.001812082,0.06702609,0.05164888,0.4173842,1.953575,8.656022E-07,0.01110461,0.006908897,0.06858313,0.01783947,0.2552989,0.1792602,0.479419,0.06122081,0.05206507,0.1242517,0.02427906,0.0734448,0.08808087,0.03992303,0.02359264,0.973891,0.05612079,0.05779092,0.08532117,0.6499486,0.03648141,0.06576631,0.01291934,1.903707,4.584163,0.7722015,0.4449989,11.32808,22.94071,85.57511,18.86558,7.046246
506,0.0001469942,0.01274283,0.1496527,0.07127927,0.01391337,0.0001716807,0.002874704,0.02170738,0.06041379,0.2152009,6.235358E-05,0.01947378,0.1381523,1.253288E-05,0.001773798,0.06720274,0.05195925,0.4058694,1.950153,8.505543E-07,0.01107191,0.006660217,0.06636116,0.01782911,0.2542725,0.1784601,0.479405,0.06134714,0.05205626,0.1244825,0.02425757,0.07334015,0.08789654,0.0399054,0.02357981,0.9713081,0.05570864,0.05776224,0.08528894,0.650756,0.03640329,0.06567839,0.01303329,1.881907,4.532329,0.7446904,0.4280795,11.26573,22.51035,82.70833,18.43718,6.881366
507,0.0001422023,0.01251092,0.1485421,0.07230026,0.01378514,0.0001619811,0.002868464,0.02101297,0.06084928,0.214903,6.087375E-05,0.0194944,0.1381637,1.197583E-05,0.001739532,0.06730772,0.04893326,0.3881068,1.953527,8.381656E-07,0.01103156,0.006434879,0.06353295,0.01781869,0.2522487,0.1775459,0.4787255,0.06134089,0.0518899,0.1244005,0.02416124,0.07306086,0.08733705,0.03987581,0.02350847,0.9667569,0.05508767,0.05759423,0.08502375,0.6519446,0.03636022,0.06553584,0.01313319,1.86072,4.475063,0.7268511,0.4151733,11.19821,22.52869,81.44761,18.41059,6.786386
508,0.0001385783,0.01236711,0.147407,0.07314458,0.01369317,0.0001549936,0.002833987,0.01996981,0.06184765,0.2143013,5.973685E-05,0.01934861,0.1383098,1.15265E-05,0.001713062,0.06734176,0.04342795,0.3666698,1.964499,8.316511E-07,0.01098367,0.006259787,0.06021387,0.01780717,0.2500697,0.1766025,0.4777811,0.06126503,0.05165152,0.1241198,0.02403788,0.07272889,0.08666977,0.03983186,0.02341474,0.9624189,0.05451235,0.05737535,0.08466098,0.653308,0.03634167,0.06533371,0.01321797,1.83999,4.432528,0.7222865,0.4090486,11.15162,22.80038,81.50819,18.63091,6.771861
509,0.0001354972,0.01229619,0.1463259,0.07375303,0.01363523,0.0001500941,0.002761879,0.01888484,0.06314099,0.2133946,5.864782E-05,0.01909268,0.1385324,1.110824E-05,0.001695865,0.06731141,0.03677833,0.3440887,1.976061,8.248268E-07,0.01092929,0.006107111,0.05655493,0.01779457,0.2481737,0.1756472,0.4767404,0.06116583,0.05140137,0.1237505,0.02391703,0.07239591,0.08604761,0.03977612,0.02331946,0.9586276,0.05407255,0.05715693,0.08428863,0.6538576,0.03630161,0.06507853,0.01328967,1.819646,4.400424,0.7194924,0.4034988,11.10825,22.71123,80.49321,18.55283,6.745716
510,0.0001328956,0.01225294,0.1453422,0.07409728,0.01359656,0.0001475585,0.002651268,0.01801879,0.06446523,0.2121874,5.746158E-05,0.01878429,0.1387058,1.075473E-05,0.001686684,0.06722419,0.03071506,0.323832,1.981846,8.150628E-07,0.01086936,0.005939581,0.0527968,0.01778026,0.2463028,0.1746358,0.4754718,0.06103225,0.0511266,0.1233005,0.02378795,0.07202158,0.08540169,0.03970994,0.02321383,0.9543183,0.05364788,0.05691234,0.08387725,0.6531335,0.03621528,0.06478368,0.01334776,1.799604,4.365178,0.7109976,0.3955915,11.04894,22.4294,78.62643,18.30125,6.682126
511,0.000130902,0.01220042,0.1444851,0.07417691,0.01355979,0.0001473209,0.002519997,0.01749862,0.06562369,0.2107162,5.625062E-05,0.01846591,0.1387126,1.050056E-05,0.001680485,0.06708417,0.02690273,0.3095327,1.978552,8.038996E-07,0.01080383,0.005742921,0.04923325,0.01776256,0.2441935,0.1735408,0.4738672,0.06084359,0.05080206,0.1227404,0.02363499,0.07157206,0.08465197,0.03963202,0.02308668,0.9490153,0.05315946,0.05661666,0.08339073,0.6509355,0.03607084,0.0644651,0.01338982,1.779764,4.32301,0.6988106,0.386149,10.97232,22.17749,76.64707,18.06719,6.601705
512,0.0001294573,0.01210878,0.1437784,0.07402221,0.01351313,0.0001478202,0.002398711,0.01732101,0.06649377,0.2090739,5.512105E-05,0.01816553,0.1385071,1.035788E-05,0.001670234,0.06689788,0.02631914,0.3028277,1.96657,7.934697E-07,0.01073256,0.005530959,0.04613161,0.01773957,0.2418493,0.1723673,0.4719493,0.06059727,0.05042578,0.1220645,0.02345679,0.07105292,0.0837984,0.03954064,0.02293779,0.9430301,0.05262056,0.05627275,0.08283143,0.6473408,0.03587029,0.06413945,0.01341418,1.760031,4.278424,0.6875455,0.3772487,10.88781,22.05644,75.04856,17.94553,6.532196
513,0.0001307203,0.01201397,0.1433458,0.07370476,0.01345476,0.0001509414,0.002338371,0.01741755,0.06706247,0.2074101,5.498901E-05,0.01792136,0.1381626,1.051272E-05,0.001651952,0.06669957,0.0295867,0.3043559,1.956671,7.966848E-07,0.01065839,0.0053592,0.04378798,0.01771038,0.2398639,0.171244,0.4701812,0.06034219,0.05005968,0.1213648,0.02328798,0.0705853,0.08302985,0.03943732,0.02279715,0.9389428,0.05222096,0.05595081,0.08230433,0.6446847,0.03571976,0.06382552,0.01342426,1.740417,4.261177,0.6958557,0.3808571,10.8566,22.86864,77.32115,18.65874,6.618619
514,0.0001329686,0.01190504,0.1432042,0.07329369,0.01338866,0.0001538082,0.002345534,0.01768553,0.0673888,0.2058297,5.533947E-05,0.01775157,0.1377733,1.076532E-05,0.001621367,0.06652015,0.03568969,0.3113886,1.948092,8.046371E-07,0.01058437,0.005229711,0.04231211,0.01767671,0.2391585,0.1702701,0.4690358,0.06017449,0.04981858,0.1208363,0.0231873,0.07030211,0.08265617,0.03933145,0.02270922,0.9383909,0.05221218,0.05576973,0.08199291,0.6427721,0.03561798,0.06354832,0.01343157,1.721092,4.276977,0.7144889,0.3897405,10.87022,23.26162,79.04336,19.03991,6.730083
515,0.0001346149,0.01174762,0.1432684,0.07282937,0.01331886,0.0001550701,0.002391627,0.01801748,0.06762446,0.2043227,5.563445E-05,0.017655,0.1374036,1.095331E-05,0.001578016,0.06638005,0.04238015,0.3200269,1.937569,8.077523E-07,0.01051324,0.005114693,0.04168276,0.01764015,0.2393673,0.1693833,0.4683145,0.06009187,0.04969288,0.1205114,0.02314424,0.07014292,0.0825846,0.03923165,0.02266415,0.9392483,0.05239823,0.05569118,0.08185454,0.6413805,0.03555506,0.06333036,0.01344357,1.702181,4.296931,0.7231097,0.3943096,10.88069,23.04514,78.6728,18.88008,6.759412
516,0.0001351118,0.01153738,0.1434167,0.07231811,0.01324595,0.000155231,0.002438866,0.01830584,0.0679971,0.2027485,5.573754E-05,0.01760874,0.1370634,1.103565E-05,0.001525828,0.06627059,0.04701666,0.3266412,1.924745,8.036042E-07,0.01044489,0.004998681,0.04180106,0.01759942,0.2395679,0.1684778,0.4675558,0.06002475,0.04959096,0.1202701,0.02310626,0.06997089,0.08252189,0.03913887,0.02262194,0.9390028,0.0524868,0.05561509,0.08173934,0.6400692,0.03551003,0.06318164,0.0134588,1.683695,4.297198,0.7158918,0.3910326,10.85697,22.53892,76.72897,18.43897,6.695155
517,0.0001343105,0.0113092,0.1435597,0.07174141,0.01317131,0.0001539184,0.002462628,0.01846903,0.06871531,0.2009327,5.554481E-05,0.01757774,0.1367484,1.096955E-05,0.001474773,0.06616239,0.04776336,0.3287815,1.912722,7.95082E-07,0.01037732,0.004888461,0.04252406,0.01755297,0.2391296,0.1674888,0.46644,0.05990864,0.04943205,0.1199707,0.02303134,0.06969507,0.08225285,0.03904803,0.02255131,0.9366212,0.05233381,0.0554698,0.08152872,0.6384674,0.03546144,0.06309705,0.0134706,1.66554,4.273951,0.7000286,0.3826478,10.79938,22.12152,74.53268,18.05262,6.590596
518,0.0001317234,0.01110103,0.1436155,0.07106946,0.01309912,0.0001496285,0.00245333,0.01843971,0.06986902,0.198779,5.470692E-05,0.01752093,0.136445,1.066103E-05,0.001434839,0.06601878,0.04423616,0.323743,1.9035,7.818963E-07,0.01030765,0.004792784,0.04366325,0.01749994,0.2378799,0.1663792,0.4648125,0.05971188,0.04917992,0.1195229,0.0229037,0.0692806,0.08170746,0.03895245,0.02243944,0.9319573,0.05193901,0.05522986,0.08117274,0.6357244,0.03536327,0.06306111,0.01347185,1.647572,4.23007,0.679697,0.3701492,10.70883,21.67584,71.81676,17.63221,6.457159
519,0.0001276724,0.01092922,0.1435308,0.07027546,0.01303491,0.0001424121,0.002419508,0.01817059,0.07140433,0.1963039,5.319892E-05,0.01740094,0.1361214,1.013622E-05,0.001412222,0.06581036,0.03764598,0.3098291,1.898101,7.645905E-07,0.01023342,0.004721254,0.04502912,0.01744003,0.2357568,0.1651174,0.4625668,0.0594138,0.04881451,0.118866,0.02271634,0.06870814,0.08085658,0.03884541,0.02227959,0.9249664,0.05131546,0.05487824,0.08063961,0.6312475,0.03517739,0.06305272,0.01345575,1.629611,4.168478,0.656787,0.3547779,10.58701,21.23888,68.7871,17.21427,6.307394
520,0.000122957,0.01078685,0.1432837,0.06934645,0.01298137,0.0001340062,0.002372355,0.01766493,0.07313615,0.1936142,5.12748E-05,0.01719137,0.1357137,9.521109E-06,0.001405072,0.06552016,0.03024033,0.2890922,1.894411,7.447233E-07,0.01015261,0.004680225,0.04645901,0.01737328,0.2328091,0.1636864,0.4596681,0.05900541,0.04833112,0.1179688,0.02246962,0.06797751,0.07971108,0.03872088,0.02207096,0.9158873,0.05050316,0.05441287,0.07992293,0.62468,0.03487613,0.06304904,0.01341646,1.611475,4.09387,0.6332915,0.3379283,10.4387,20.84532,65.66251,16.83288,6.154138
521,0.0001181022,0.01065411,0.1428702,0.06827705,0.01293591,0.0001258558,0.002311137,0.01700469,0.07478842,0.1908611,4.914941E-05,0.01688696,0.1351394,8.920933E-06,0.001407094,0.06514046,0.02412587,0.2686978,1.885535,7.230491E-07,0.01006367,0.004668348,0.04781777,0.01729992,0.2291438,0.1620762,0.4561199,0.05848653,0.04773561,0.1168253,0.02216838,0.06709795,0.07830489,0.03857407,0.02181624,0.9050102,0.04954947,0.05384109,0.0790333,0.6157932,0.03443947,0.06302816,0.01334962,1.592986,4.009901,0.6096858,0.3200994,10.26646,20.44764,62.36839,16.44965,5.997591
522,0.0001148419,0.01054819,0.1423635,0.06708602,0.01289326,0.0001208524,0.002241263,0.01634957,0.07601988,0.1882835,4.753676E-05,0.01651829,0.1343797,8.540475E-06,0.001413094,0.06468382,0.0209273,0.2570146,1.870237,7.075641E-07,0.009967015,0.00470316,0.0490718,0.01722038,0.2251034,0.1603459,0.4521637,0.05787969,0.04706129,0.1154797,0.02183194,0.06613449,0.07674833,0.03840249,0.02153169,0.893857,0.04857033,0.05320108,0.07802949,0.6060016,0.03392557,0.06297191,0.01325402,1.574024,3.934302,0.5958913,0.3078861,10.10513,20.61104,60.93346,16.56058,5.925464
523,0.0001145905,0.01051363,0.1418884,0.06582666,0.01284918,0.0001212243,0.002179496,0.01586984,0.07648281,0.1862113,4.705622E-05,0.01613717,0.1335042,8.530576E-06,0.00142195,0.06418326,0.02148203,0.2574975,1.853253,7.052813E-07,0.00986553,0.00480974,0.05027152,0.01713629,0.2216336,0.1586461,0.4484188,0.05726834,0.04641322,0.1141036,0.0215165,0.06524836,0.07534803,0.03821044,0.02126294,0.8855132,0.04785667,0.0526128,0.07709524,0.5973713,0.03343233,0.06287264,0.01313712,1.554625,3.895663,0.6026706,0.3074313,10.00201,21.40076,62.12351,17.25352,5.999647
524,0.0001197437,0.01062481,0.141687,0.0645822,0.01280468,0.0001303466,0.002164455,0.01568576,0.07593647,0.1850441,4.873228E-05,0.01582171,0.1326777,9.136826E-06,0.001436628,0.06371264,0.02655647,0.2696845,1.847602,7.278487E-07,0.009766806,0.005039034,0.05159289,0.01705127,0.220149,0.1572265,0.4458902,0.05679626,0.04596485,0.1130048,0.02131267,0.06469409,0.07457446,0.03801241,0.02108406,0.8843463,0.0477939,0.05225712,0.07651446,0.5938361,0.03315195,0.06273953,0.01301807,1.535077,3.932431,0.6450108,0.3294569,10.02801,23.20692,68.18388,18.90744,6.322569
525,0.0001339664,0.01098772,0.1421676,0.06346914,0.0127729,0.0001547953,0.002256276,0.01584558,0.0744538,0.1850994,5.418763E-05,0.01566373,0.1321978,1.079402E-05,0.001462276,0.06340259,0.03732018,0.2936301,1.870381,7.925319E-07,0.009684786,0.005480864,0.05337405,0.01697209,0.2228465,0.1564742,0.446146,0.05670552,0.04599999,0.1126882,0.02136746,0.06487832,0.07517771,0.03783749,0.02111488,0.8965978,0.04894435,0.05241029,0.07672247,0.6009666,0.03336622,0.06260691,0.01293251,1.516067,4.097722,0.7459722,0.3917108,10.28396,26.33153,82.61047,21.84623,7.018038
526,0.000154655,0.01157822,0.1435713,0.06257575,0.01277645,0.0001922083,0.002459626,0.01630976,0.07247776,0.1863715,6.271515E-05,0.01571655,0.1323626,1.336401E-05,0.001498036,0.06339065,0.0528045,0.3265865,1.916565,8.827394E-07,0.009635126,0.006124131,0.0557924,0.01690953,0.2316027,0.1566382,0.4503517,0.05726565,0.04681763,0.1137134,0.02182691,0.06613377,0.07787061,0.03772919,0.02146878,0.924419,0.05165564,0.05330757,0.07810584,0.6197809,0.03416616,0.06253711,0.01292755,1.498626,4.385675,0.8806349,0.4811156,10.74547,28.50278,98.97147,23.99701,7.799126
527,0.0001778816,0.01228257,0.1459333,0.06193887,0.01283614,0.000236231,0.002750896,0.01697914,0.07066096,0.1885376,7.2865E-05,0.01599153,0.1333304,1.63989E-05,0.00154141,0.06377771,0.0694397,0.3639486,1.976342,9.786045E-07,0.009630188,0.006853086,0.05888943,0.01687393,0.2455251,0.1576775,0.4582664,0.05851959,0.04842825,0.1162309,0.02267839,0.06838436,0.08247922,0.03772585,0.0221374,0.9628745,0.05541862,0.05486381,0.08057273,0.6495041,0.03555502,0.06259802,0.01303542,1.483698,4.728096,0.999588,0.5713506,11.31662,29.46408,113.3558,25.02014,8.443056
528,0.0001988454,0.01299091,0.1491389,0.06154403,0.01296138,0.0002735835,0.003109514,0.01773578,0.06955265,0.1911594,8.246834E-05,0.01646225,0.1350842,1.905409E-05,0.001592274,0.06458435,0.08247507,0.3999062,2.043535,1.065906E-06,0.009673975,0.007539019,0.06259708,0.0168711,0.2621086,0.1594312,0.4688448,0.06030858,0.05059881,0.1199763,0.02378427,0.07129044,0.08821893,0.03784611,0.02301936,1.005563,0.05947526,0.05684555,0.08376841,0.6874493,0.03743493,0.06283717,0.01326177,1.471842,5.059694,1.078825,0.6431576,11.91502,29.6253,124.3308,25.24967,8.877452
529,0.0002125956,0.0136363,0.1529693,0.06133486,0.01315131,0.0002906948,0.003509753,0.01848749,0.06940451,0.1938706,8.887616E-05,0.01708245,0.1374823,2.043537E-05,0.001656127,0.06575134,0.0885304,0.427322,2.115259,1.133293E-06,0.0097621,0.008098059,0.06674062,0.01690185,0.2787784,0.1617024,0.4808239,0.0624006,0.05302158,0.1244868,0.02497916,0.07445253,0.09420837,0.03808824,0.02398946,1.047047,0.06319919,0.05899974,0.08727871,0.7296879,0.0396295,0.06326957,0.01359099,1.463137,5.336536,1.116038,0.6880153,12.48054,29.25619,131.1621,24.93656,9.097834
530,0.0002187145,0.01421958,0.1571935,0.06125173,0.01339737,0.0002889122,0.003916652,0.01917218,0.07020458,0.1964582,9.150124E-05,0.01779596,0.1403576,2.058114E-05,0.001744241,0.06717652,0.08761855,0.4412357,2.191563,1.179659E-06,0.009885625,0.008518638,0.07112062,0.01696338,0.2937192,0.1643209,0.4931497,0.06458508,0.05543346,0.1292889,0.02613322,0.07755824,0.09978308,0.03843557,0.02494657,1.084021,0.06622719,0.06111752,0.09074707,0.7726915,0.04196076,0.06388141,0.01399764,1.457308,5.544219,1.125529,0.7110188,12.9932,28.84846,135.6823,24.54392,9.183218
531,0.0002192361,0.01477026,0.1615711,0.06124046,0.0136888,0.0002773348,0.004264222,0.01974439,0.07178856,0.1988389,9.13046E-05,0.01853291,0.1435652,2.001266E-05,0.001866863,0.06874035,0.08122733,0.4438818,2.265511,1.205639E-06,0.0100333,0.008834953,0.07549543,0.01705139,0.3061161,0.1671495,0.5051032,0.06672128,0.05767148,0.134018,0.02717526,0.0804235,0.1046063,0.03886475,0.02583124,1.114989,0.06847326,0.06307192,0.09394481,0.8127796,0.04423374,0.06464284,0.01445686,1.453923,5.683869,1.117248,0.7165031,13.44084,28.34415,137.7039,24.04245,9.167277
532,0.0002164448,0.01532451,0.1658658,0.06127792,0.01401134,0.0002632478,0.004480373,0.02017132,0.07395063,0.2010193,8.964829E-05,0.01922454,0.1469755,1.91751E-05,0.002026729,0.07033522,0.07134616,0.4458906,2.323083,1.213235E-06,0.01019427,0.009084486,0.07963435,0.01716124,0.3156098,0.1700597,0.5161473,0.06870717,0.0596305,0.138398,0.02806471,0.08293066,0.1085016,0.03935029,0.02660636,1.139147,0.0699399,0.06477369,0.09671342,0.8467607,0.0462693,0.06551769,0.01494697,1.45251,5.760906,1.097133,0.7090845,13.81616,27.79671,137.6968,23.49141,9.078922
533,0.0002116452,0.01590904,0.1698781,0.06136583,0.01434883,0.0002502192,0.004522057,0.02046778,0.07644061,0.2030758,8.74796E-05,0.01982794,0.1504289,1.82709E-05,0.002214086,0.07187846,0.06007436,0.4565519,2.35332,1.206526E-06,0.01035882,0.009304063,0.08334323,0.01728845,0.3221952,0.1729466,0.5259443,0.07047652,0.06125524,0.142242,0.02878499,0.08502459,0.1114213,0.03986721,0.02725389,1.156469,0.07070454,0.0661744,0.09896644,0.8721364,0.04791751,0.0664691,0.01544983,1.452627,5.785695,1.070885,0.6936688,14.12091,27.28693,136.428,22.97075,8.949859
534,0.0002056986,0.01651244,0.1734256,0.06154761,0.01468089,0.0002387747,0.004395133,0.02070712,0.07891916,0.2051447,8.500334E-05,0.02033875,0.1537055,1.734156E-05,0.002407292,0.07331395,0.04949215,0.4746468,2.356228,1.188312E-06,0.01051865,0.009499984,0.08646959,0.0174292,0.3260825,0.17572,0.534294,0.07199131,0.06252721,0.1454404,0.02933555,0.08668872,0.1134007,0.04039302,0.02776865,1.167291,0.07087912,0.06725734,0.1006744,0.8869287,0.04905237,0.06746268,0.01595061,1.453891,5.767739,1.040444,0.6725028,14.35459,26.74478,133.8322,22.4234,8.786963
535,0.0002003854,0.01711587,0.1764315,0.06190662,0.01499052,0.0002307211,0.004172656,0.0210142,0.08101868,0.2073745,8.287739E-05,0.02079807,0.156611,1.65689E-05,0.002579795,0.07462574,0.04203496,0.4943156,2.344448,1.168651E-06,0.01066864,0.009668006,0.08898962,0.01758051,0.3277711,0.1783586,0.5412748,0.073249,0.06347139,0.1479727,0.02973657,0.08798015,0.1145806,0.04090918,0.02816403,1.173132,0.07063626,0.06804561,0.101875,0.8912087,0.04964254,0.06846832,0.0164382,1.45601,5.729221,1.017871,0.655081,14.55242,26.64047,132.9677,22.27166,8.677959
536,0.0001994346,0.01774111,0.1790364,0.06255873,0.01526992,0.000231345,0.003971875,0.02153265,0.08244496,0.2099444,8.250524E-05,0.02128967,0.15913,1.635786E-05,0.002707637,0.0758553,0.04010045,0.5140432,2.337786,1.16892E-06,0.01080934,0.009861514,0.09105351,0.01774158,0.3287946,0.181034,0.5476959,0.07435521,0.06424135,0.1500348,0.03007509,0.08915915,0.1154555,0.04140717,0.02850874,1.178725,0.07043091,0.06868998,0.1028046,0.8880935,0.04980554,0.06946652,0.01691243,1.458905,5.723188,1.030411,0.6604688,14.81569,27.69535,139.0974,23.1829,8.802115
537,0.0002025734,0.01835284,0.1814106,0.06358644,0.01552119,0.0002390715,0.003852869,0.0223593,0.08303715,0.2130148,8.368635E-05,0.02189149,0.1613604,1.666671E-05,0.002770854,0.07707188,0.04470768,0.5335233,2.34268,1.186679E-06,0.01094511,0.01007401,0.09276713,0.01791572,0.3311961,0.1839658,0.554612,0.07549939,0.06508127,0.1520184,0.03047881,0.0905433,0.1167135,0.04189477,0.02890101,1.188511,0.0707992,0.06942359,0.1038353,0.8801163,0.0496492,0.07045609,0.01738862,1.462744,5.779748,1.073448,0.6849235,15.17955,28.84035,147.7145,24.22871,9.079697
538,0.0002078287,0.01887025,0.1836976,0.06499191,0.0157522,0.0002517917,0.003816096,0.0235168,0.08282037,0.21666,8.580984E-05,0.02265489,0.1634342,1.737727E-05,0.002761913,0.07834996,0.055583,0.5515869,2.358505,1.211875E-06,0.01108288,0.01024926,0.09415012,0.01810801,0.3356659,0.1872415,0.5624634,0.07678396,0.06611596,0.154204,0.03100454,0.09224343,0.1186183,0.04238773,0.02938451,1.202942,0.07180245,0.07034263,0.1051455,0.87051,0.0493182,0.07144754,0.01788561,1.467721,5.885887,1.124832,0.7171052,15.61773,29.62391,155.8167,24.97491,9.386126
539,0.0002138309,0.01923286,0.1859956,0.0666986,0.01596919,0.0002673279,0.003839934,0.02493457,0.08203885,0.2207744,8.860756E-05,0.02358701,0.1654746,1.842876E-05,0.002693304,0.07972494,0.07021017,0.5656382,2.383582,1.237973E-06,0.01122796,0.01033233,0.09516499,0.01832204,0.3417596,0.1908466,0.5711634,0.07821024,0.06733834,0.1566748,0.03163708,0.09420364,0.1210552,0.04289918,0.02994932,1.220304,0.07321468,0.07142841,0.1067287,0.8622212,0.04895726,0.07245276,0.0184162,1.473946,6.013773,1.168135,0.7473558,16.08835,30.0166,162.1556,25.36552,9.642218
540,0.000218129,0.019396,0.1882754,0.06857876,0.01616973,0.0002796091,0.003888937,0.02646762,0.08109362,0.2250439,9.092058E-05,0.02463514,0.1675591,1.941744E-05,0.002590531,0.0811735,0.08332942,0.5709128,2.413801,1.253478E-06,0.01138115,0.0103274,0.09569792,0.01854858,0.3483752,0.1946559,0.5801677,0.07969895,0.06864118,0.1593285,0.03231047,0.09623791,0.1236586,0.04343412,0.03054547,1.237375,0.07467317,0.07258172,0.1084396,0.8562344,0.04864018,0.07347766,0.01898278,1.481388,6.125288,1.186537,0.7630135,16.52278,29.7264,163.7696,25.12205,9.746217
541,0.0002207604,0.01939214,0.1905468,0.07050721,0.0163578,0.0002862665,0.003960275,0.02791679,0.08046823,0.2290895,9.283681E-05,0.02571404,0.1697781,2.00777E-05,0.002481368,0.08265543,0.09007969,0.5645044,2.453763,1.263282E-06,0.01154141,0.01024461,0.09570562,0.01878442,0.3543084,0.1985544,0.5889226,0.08113891,0.06988429,0.1619596,0.03294864,0.09817249,0.1260265,0.04398743,0.03111624,1.251976,0.07585747,0.07367595,0.110079,0.8538646,0.04844697,0.07451749,0.01957717,1.489899,6.207836,1.191268,0.7709768,16.91749,29.60546,165.3227,25.00278,9.792598
542,0.0002207885,0.01925873,0.1927881,0.07236715,0.01654504,0.0002853819,0.004049606,0.02904383,0.08054376,0.2326194,9.380874E-05,0.02670194,0.1722194,2.013645E-05,0.00238238,0.08411571,0.08692744,0.5452612,2.503156,1.265791E-06,0.01170502,0.01010129,0.09511983,0.01902696,0.3592241,0.202472,0.5971637,0.08248092,0.07100862,0.1644374,0.03352313,0.09994057,0.1280342,0.04455029,0.03163898,1.263622,0.07673641,0.07466847,0.1115655,0.8544109,0.04836622,0.07556177,0.02018934,1.499339,6.261489,1.186888,0.7711302,17.26429,29.34943,165.2435,24.75254,9.779113
543,0.0002184742,0.01903773,0.1949665,0.07405914,0.01675094,0.0002783251,0.004144022,0.02962291,0.08149634,0.2355582,9.363576E-05,0.02747577,0.1749057,1.960532E-05,0.002303313,0.08550992,0.07414241,0.5136862,2.559522,1.261075E-06,0.01186864,0.009921119,0.09389354,0.01927321,0.3628636,0.2063287,0.6046391,0.08368057,0.07196588,0.1666486,0.0340123,0.1014835,0.1295814,0.0451125,0.03209509,1.271787,0.07726895,0.07551316,0.1128203,0.8570911,0.04837489,0.07659677,0.02080745,1.509555,6.286223,1.175968,0.7655731,17.55923,29.07633,164.2812,24.47937,9.726061
544,0.0002150501,0.01877882,0.19706,0.07551949,0.01699284,0.0002695097,0.004219259,0.02953942,0.08326701,0.238008,9.283295E-05,0.02794618,0.1776774,1.881321E-05,0.002251543,0.08680259,0.05645765,0.4745468,2.617187,1.252771E-06,0.01202944,0.009739368,0.0920406,0.0195201,0.3652795,0.2100847,0.6112738,0.08472011,0.07274325,0.1685318,0.03441311,0.1027979,0.1306723,0.04566401,0.03248084,1.276829,0.07750346,0.07619809,0.1138184,0.8611728,0.04844714,0.07760776,0.0214194,1.520415,6.290804,1.165025,0.7587731,17.81578,28.94582,163.6767,24.33155,9.674263
545,0.0002103471,0.01850622,0.199,0.07670769,0.01727598,0.0002599944,0.004236257,0.02887664,0.08557153,0.2401242,9.102317E-05,0.02808369,0.1801977,1.792115E-05,0.002232531,0.08795696,0.04035277,0.4376788,2.662675,1.23786E-06,0.01218439,0.009563651,0.08958101,0.019765,0.3666043,0.2136843,0.6169924,0.08559439,0.07334375,0.1700612,0.03472877,0.1038774,0.1313419,0.04619656,0.03279631,1.278812,0.07749632,0.0767255,0.1145604,0.8650388,0.04851365,0.07858166,0.02201349,1.531808,6.275013,1.149094,0.7471855,18.01947,28.58907,161.2605,23.98447,9.580512
